Departure_ScheduledTimeUTC_DateTime,Departure_TimeStatus_Code,Arrival_AirportCode,Arrival_ScheduledTimeUTC_DateTime,Arrival_ActualTimeUTC_DateTime,Arrival_TimeStatus_Code
2024-08-06T14:20Z,DL,DBV,2024-08-06T16:10Z,2024-08-06T16:49Z,DL
2024-08-06T14:20Z,DL,EDI,2024-08-06T16:20Z,2024-08-06T16:35Z,DL
2024-08-06T14:25Z,OT,AMS,2024-08-06T15:35Z,2024-08-06T15:42Z,OT
2024-08-06T14:25Z,DL,BRU,2024-08-06T15:25Z,2024-08-06T15:32Z,DL
2024-08-06T14:25Z,OT,NTE,2024-08-06T16:00Z,2024-08-06T16:08Z,OT
2024-08-06T14:30Z,OT,BLQ,2024-08-06T15:50Z,2024-08-06T15:44Z,FE
2024-08-06T14:30Z,OT,VCE,2024-08-06T15:50Z,2024-08-06T15:39Z,FE
2024-08-06T14:30Z,DL,CDG,2024-08-06T15:45Z,2024-08-06T16:00Z,DL
2024-08-06T14:30Z,DL,MRS,2024-08-06T16:05Z,2024-08-06T16:13Z,DL
2024-08-06T14:30Z,OT,ZRH,2024-08-06T15:25Z,2024-08-06T15:33Z,OT
2024-08-06T14:35Z,DL,BUD,2024-08-06T16:10Z,2024-08-06T16:25Z,DL
2024-08-06T14:40Z,OT,GRZ,2024-08-06T16:00Z,2024-08-06T15:57Z,FE
2024-08-06T14:40Z,OT,FLR,2024-08-06T16:15Z,2024-08-06T16:16Z,OT
2024-08-06T14:40Z,OT,MXP,2024-08-06T15:55Z,2024-08-06T15:53Z,FE
2024-08-06T14:40Z,OT,MAN,2024-08-06T16:25Z,2024-08-06T16:31Z,OT
2024-08-06T14:45Z,OT,BER,2024-08-06T15:55Z,2024-08-06T15:47Z,FE
2024-08-06T14:45Z,OT,GOT,2024-08-06T16:20Z,2024-08-06T16:37Z,DL
2024-08-06T14:45Z,FE,NCE,2024-08-06T16:15Z,2024-08-06T16:07Z,FE
2024-08-06T14:45Z,OT,WAW,2024-08-06T16:20Z,2024-08-06T16:23Z,OT
2024-08-06T14:50Z,OT,BRE,2024-08-06T15:45Z,2024-08-06T15:48Z,OT
2024-08-06T14:50Z,OT,BHX,2024-08-06T16:25Z,2024-08-06T16:26Z,OT
2024-08-06T14:50Z,OT,SZG,2024-08-06T15:50Z,2024-08-06T15:46Z,FE
2024-08-06T14:50Z,OT,BSL,2024-08-06T15:40Z,2024-08-06T15:56Z,DL
2024-08-06T14:50Z,OT,PRG,2024-08-06T15:50Z,2024-08-06T15:57Z,OT
2024-08-06T14:55Z,OT,LYS,2024-08-06T16:10Z,2024-08-06T16:09Z,FE
2024-08-06T15:00Z,OT,HAM,2024-08-06T16:05Z,2024-08-06T16:08Z,OT
2024-08-06T15:00Z,OT,HAJ,2024-08-06T15:50Z,2024-08-06T16:04Z,OT
2024-08-06T15:00Z,FE,FMO,2024-08-06T15:45Z,2024-08-06T15:39Z,FE
2024-08-06T15:00Z,OT,NUE,2024-08-06T15:40Z,2024-08-06T15:41Z,OT
2024-08-06T15:00Z,DL,LEJ,2024-08-06T15:55Z,2024-08-06T16:17Z,DL
2024-08-06T15:00Z,DL,DRS,2024-08-06T16:00Z,2024-08-06T16:08Z,DL
2024-08-06T15:00Z,DL,CPH,2024-08-06T16:25Z,2024-08-06T16:33Z,DL
2024-08-06T15:00Z,OT,LHR,2024-08-06T16:40Z,2024-08-06T16:33Z,FE
2024-08-06T15:05Z,OT,DUS,2024-08-06T15:55Z,2024-08-06T15:53Z,FE
2024-08-06T15:10Z,OT,LUX,2024-08-06T15:55Z,2024-08-06T15:50Z,FE
2024-08-06T15:15Z,DL,MUC,2024-08-06T16:10Z,2024-08-06T16:30Z,DL
2024-08-06T15:15Z,OT,BLL,2024-08-06T16:35Z,2024-08-06T16:25Z,FE
2024-08-06T15:20Z,OT,STR,2024-08-06T16:00Z,2024-08-06T16:14Z,OT
2024-08-06T15:20Z,OT,AMS,2024-08-06T16:30Z,2024-08-06T16:34Z,OT
2024-08-06T15:20Z,OT,CDG,2024-08-06T16:35Z,2024-08-06T16:28Z,FE
2024-08-06T15:20Z,OT,VIE,2024-08-06T16:45Z,2024-08-06T16:39Z,FE
2024-08-06T15:40Z,OT,GVA,2024-08-06T16:45Z,2024-08-06T16:47Z,OT
2024-08-06T15:45Z,OT,BER,2024-08-06T16:55Z,2024-08-06T16:49Z,FE
2024-08-06T16:00Z,FE,HAM,2024-08-06T17:05Z,2024-08-06T16:52Z,FE
2024-08-06T16:00Z,FE,LHR,2024-08-06T17:40Z,2024-08-06T17:21Z,FE
2024-08-06T16:15Z,FE,MUC,2024-08-06T17:10Z,2024-08-06T16:56Z,FE
2024-08-06T16:25Z,FE,BRU,2024-08-06T17:25Z,2024-08-06T17:17Z,FE
2024-08-06T16:25Z,OT,ZRH,2024-08-06T17:20Z,2024-08-06T17:20Z,OT
2024-09-20T02:45Z,OT,AYT,2024-09-20T06:10Z,2024-09-20T06:07Z,FE
2024-09-20T02:45Z,OT,PMI,2024-09-20T04:50Z,2024-09-20T05:01Z,OT
2024-09-20T02:50Z,FE,HER,2024-09-20T05:55Z,2024-09-20T05:49Z,FE
2024-09-20T02:50Z,FE,OLB,2024-09-20T04:45Z,2024-09-20T04:28Z,FE
2024-09-20T03:00Z,OT,RHO,2024-09-20T06:05Z,2024-09-20T06:05Z,OT
2024-09-20T03:00Z,FE,SPU,2024-09-20T04:40Z,2024-09-20T04:35Z,FE
2024-09-20T03:00Z,FE,PMI,2024-09-20T05:05Z,2024-09-20T05:05Z,OT
2024-09-20T03:05Z,OT,AYT,2024-09-20T06:25Z,2024-09-20T06:28Z,OT
2024-09-20T03:15Z,FE,SUF,2024-09-20T05:35Z,2024-09-20T05:18Z,FE
2024-09-20T03:20Z,FE,CFU,2024-09-20T05:35Z,2024-09-20T05:36Z,OT
2024-09-20T03:55Z,OT,HER,2024-09-20T06:55Z,2024-09-20T07:04Z,OT
2024-09-20T04:25Z,OT,ACE,2024-09-20T08:45Z,2024-09-20T08:43Z,FE
2024-09-20T04:30Z,FE,HAM,2024-09-20T05:35Z,2024-09-20T05:31Z,FE
2024-09-20T04:40Z,OT,ZRH,2024-09-20T05:35Z,2024-09-20T05:35Z,OT
2024-09-20T04:40Z,OT,VIE,2024-09-20T06:05Z,2024-09-20T05:59Z,FE
2024-09-20T04:45Z,DL,BER,2024-09-20T05:55Z,2024-09-20T06:20Z,DL
2024-09-20T04:45Z,OT,BRE,2024-09-20T05:40Z,2024-09-20T05:37Z,FE
2024-09-20T04:50Z,OT,LCY,2024-09-20T06:15Z,2024-09-20T06:11Z,FE
2024-09-20T04:50Z,OT,ATH,2024-09-20T07:40Z,2024-09-20T07:39Z,FE
2024-09-20T04:55Z,FE,BRU,2024-09-20T05:55Z,2024-09-20T05:46Z,FE
2024-09-20T05:00Z,OT,STR,2024-09-20T05:40Z,2024-09-20T05:42Z,OT
2024-09-20T05:00Z,OT,OSL,2024-09-20T07:00Z,2024-09-20T06:58Z,FE
2024-09-20T05:00Z,OT,LHR,2024-09-20T06:40Z,2024-09-20T06:47Z,OT
2024-09-20T05:05Z,OT,HAJ,2024-09-20T05:55Z,2024-09-20T05:45Z,FE
2024-09-20T05:05Z,OT,NUE,2024-09-20T05:45Z,2024-09-20T05:47Z,OT
2024-09-20T05:05Z,OT,LUX,2024-09-20T05:50Z,2024-09-20T05:57Z,OT
2024-09-20T05:05Z,DL,DUB,2024-09-20T07:15Z,2024-09-20T07:16Z,DL
2024-09-20T05:10Z,FE,MXP,2024-09-20T06:25Z,2024-09-20T06:16Z,FE
2024-09-20T05:10Z,OT,BSL,2024-09-20T06:00Z,2024-09-20T06:02Z,OT
2024-09-20T05:10Z,OT,BUD,2024-09-20T06:45Z,2024-09-20T06:50Z,OT
2024-09-20T05:15Z,OT,MUC,2024-09-20T06:10Z,2024-09-20T06:22Z,OT
2024-09-20T05:15Z,OT,LEJ,2024-09-20T06:10Z,2024-09-20T06:07Z,FE
2024-09-20T05:20Z,OT,CPH,2024-09-20T06:45Z,2024-09-20T06:45Z,OT
2024-09-20T05:20Z,OT,CDG,2024-09-20T06:35Z,2024-09-20T06:36Z,OT
2024-09-20T05:20Z,OT,WAW,2024-09-20T06:55Z,2024-09-20T07:05Z,OT
2024-09-20T05:20Z,FE,WAW,2024-09-20T07:00Z,2024-09-20T06:56Z,FE
2024-09-20T05:30Z,OT,HAM,2024-09-20T06:35Z,2024-09-20T06:34Z,FE
2024-09-20T05:30Z,OT,FCO,2024-09-20T07:20Z,2024-09-20T07:20Z,OT
2024-09-20T05:30Z,OT,GVA,2024-09-20T06:35Z,2024-09-20T06:36Z,OT
2024-09-20T05:35Z,OT,MAN,2024-09-20T07:20Z,2024-09-20T07:23Z,OT
2024-09-20T05:35Z,OT,BCN,2024-09-20T07:40Z,2024-09-20T07:42Z,OT
2024-09-20T05:40Z,OT,TLS,2024-09-20T07:25Z,2024-09-20T07:21Z,FE
2024-09-20T05:45Z,OT,BER,2024-09-20T06:55Z,2024-09-20T06:45Z,FE
2024-09-20T05:50Z,OT,NCE,2024-09-20T07:20Z,2024-09-20T07:13Z,FE
2024-09-20T05:50Z,OT,ZRH,2024-09-20T06:45Z,2024-09-20T06:54Z,OT
2024-09-20T05:55Z,OT,GOT,2024-09-20T07:30Z,2024-09-20T07:23Z,FE
2024-09-20T05:55Z,DL,BHX,2024-09-20T07:30Z,2024-09-20T07:52Z,DL
2024-09-20T06:00Z,DL,LHR,2024-09-20T07:40Z,2024-09-20T07:51Z,DL
2024-09-20T06:00Z,FE,AYT,2024-09-20T09:30Z,2024-09-20T09:35Z,OT
2024-09-20T05:55Z,DL,BHX,2024-09-20T07:30Z,2024-09-20T07:52Z,DL
2024-09-20T06:00Z,DL,LHR,2024-09-20T07:40Z,2024-09-20T07:51Z,DL
2024-09-20T06:00Z,FE,AYT,2024-09-20T09:30Z,2024-09-20T09:35Z,OT
2024-09-20T06:05Z,DL,BOD,2024-09-20T07:50Z,2024-09-20T08:17Z,DL
2024-09-20T06:05Z,FE,SOF,2024-09-20T08:20Z,2024-09-20T08:16Z,FE
2024-09-20T06:10Z,OT,AMS,2024-09-20T07:20Z,2024-09-20T07:19Z,FE
2024-09-20T06:10Z,DL,BJV,2024-09-20T09:30Z,2024-09-20T10:36Z,DL
2024-09-20T06:15Z,DL,LCY,2024-09-20T07:40Z,2024-09-20T08:09Z,DL
2024-09-20T06:15Z,DL,PSA,2024-09-20T07:45Z,2024-09-20T08:07Z,DL
2024-09-20T06:15Z,OT,KTW,2024-09-20T07:45Z,2024-09-20T07:38Z,FE
2024-09-20T06:20Z,OT,VIE,2024-09-20T07:45Z,2024-09-20T07:45Z,OT
2024-09-20T06:25Z,OT,MRS,2024-09-20T08:00Z,2024-09-20T07:56Z,FE
2024-09-20T06:30Z,FE,GRZ,2024-09-20T07:50Z,2024-09-20T07:50Z,OT
2024-09-20T06:30Z,OT,RNS,2024-09-20T08:00Z,2024-09-20T07:52Z,FE
2024-09-20T06:05Z,DL,FLR,2024-09-20T07:40Z,2024-09-20T08:42Z,DL
2024-09-20T06:35Z,DL,PMI,2024-09-20T08:40Z,2024-09-20T09:24Z,DL
2024-09-20T06:35Z,OT,CDG,2024-09-20T07:50Z,2024-09-20T07:58Z,OT
2024-09-20T06:35Z,OT,LYS,2024-09-20T07:50Z,2024-09-20T07:50Z,OT
2024-09-20T06:35Z,OT,PRG,2024-09-20T07:35Z,2024-09-20T07:37Z,OT
2024-09-20T06:35Z,FE,JFK,2024-09-20T15:10Z,2024-09-20T14:33Z,FE
2024-09-20T06:45Z,OT,LIN,2024-09-20T07:55Z,2024-09-20T08:08Z,OT
2024-09-20T06:45Z,FE,BER,2024-09-20T07:55Z,2024-09-20T07:46Z,FE
2024-09-20T06:45Z,OT,DRS,2024-09-20T07:45Z,2024-09-20T07:43Z,FE
2024-09-20T06:45Z,OT,BLQ,2024-09-20T08:05Z,2024-09-20T08:06Z,OT
2024-09-20T06:50Z,DL,VCE,2024-09-20T08:10Z,2024-09-20T08:23Z,DL
2024-09-20T06:50Z,OT,ZRH,2024-09-20T07:45Z,2024-09-20T07:52Z,OT
2024-09-20T06:55Z,OT,WRO,2024-09-20T08:10Z,2024-09-20T08:20Z,OT
2024-09-20T06:55Z,OT,BLL,2024-09-20T08:15Z,2024-09-20T08:11Z,FE
2024-09-20T06:55Z,DL,KRK,2024-09-20T08:30Z,2024-09-20T08:39Z,DL
2024-09-20T06:55Z,OT,GVA,2024-09-20T08:05Z,2024-09-20T08:07Z,OT
2024-09-20T07:00Z,OT,HAM,2024-09-20T08:05Z,2024-09-20T08:10Z,OT
2024-09-20T07:00Z,OT,LHR,2024-09-20T08:40Z,2024-09-20T08:51Z,OT
2024-09-20T07:00Z,OT,SZG,2024-09-20T08:00Z,2024-09-20T07:58Z,FE
2024-09-20T07:00Z,OT,BRU,2024-09-20T08:10Z,2024-09-20T08:04Z,FE
2024-09-20T07:05Z,DL,LEJ,2024-09-20T08:00Z,2024-09-20T08:20Z,DL
2024-09-20T07:05Z,OT,MLA,2024-09-20T09:40Z,2024-09-20T09:39Z,FE
2024-09-20T07:05Z,OT,IST,2024-09-20T10:05Z,2024-09-20T10:16Z,OT
2024-09-20T07:05Z,OT,PMI,2024-09-20T09:15Z,2024-09-20T09:24Z,OT
2024-09-20T07:10Z,FE,DUS,2024-09-20T08:00Z,2024-09-20T07:53Z,FE
2024-09-20T07:10Z,OT,SVQ,2024-09-20T10:05Z,2024-09-20T10:05Z,OT
2024-09-20T07:15Z,DL,FMO,2024-09-20T08:00Z,2024-09-20T08:13Z,DL
2024-09-20T07:15Z,OT,MUC,2024-09-20T08:10Z,2024-09-20T08:12Z,OT
2024-09-20T07:15Z,OT,MXP,2024-09-20T08:30Z,2024-09-20T08:49Z,DL
2024-09-20T07:15Z,OT,HEL,2024-09-20T09:40Z,2024-09-20T09:37Z,FE
2024-09-20T07:15Z,OT,BGO,2024-09-20T09:15Z,2024-09-20T09:16Z,OT
2024-09-20T07:15Z,DL,AGP,2024-09-20T10:15Z,2024-09-20T10:37Z,DL
2024-09-20T07:15Z,DL,LIS,2024-09-20T10:25Z,2024-09-20T10:21Z,FE
2024-09-20T07:20Z,DL,ATH,2024-09-20T10:10Z,2024-09-20T10:30Z,DL
2024-09-20T07:20Z,OT,VIE,2024-09-20T08:45Z,2024-09-20T08:41Z,FE
2024-09-20T07:25Z,OT,STR,2024-09-20T08:05Z,2024-09-20T08:06Z,OT
2024-09-20T07:25Z,OT,AMS,2024-09-20T08:35Z,2024-09-20T08:45Z,OT
2024-09-20T07:25Z,OT,TUN,2024-09-20T09:45Z,2024-09-20T09:50Z,OT
2024-09-20T07:25Z,OT,LJU,2024-09-20T08:35Z,2024-09-20T08:41Z,OT
2024-09-20T07:30Z,OT,GOT,2024-09-20T09:05Z,2024-09-20T09:03Z,FE
2024-09-20T07:30Z,DL,CDG,2024-09-20T08:45Z,2024-09-20T08:57Z,DL
2024-09-20T07:30Z,OT,OPO,2024-09-20T10:20Z,2024-09-20T10:18Z,FE
2024-09-20T07:30Z,FE,OTP,2024-09-20T09:50Z,2024-09-20T09:45Z,FE
2024-09-20T07:35Z,OT,LUX,2024-09-20T08:20Z,2024-09-20T08:31Z,OT
2024-09-20T07:35Z,OT,VLC,2024-09-20T10:00Z,2024-09-20T10:06Z,OT
2024-09-20T07:40Z,DL,BRU,2024-09-20T08:40Z,2024-09-20T08:54Z,DL
2024-09-20T07:40Z,OT,MAD,2024-09-20T10:15Z,2024-09-20T10:20Z,OT
2024-09-20T07:45Z,DL,YYC,2024-09-20T17:30Z,2024-09-20T17:50Z,DL
2024-09-20T07:45Z,OT,BER,2024-09-20T08:55Z,2024-09-20T09:04Z,OT
2024-09-20T07:45Z,DL,MAN,2024-09-20T09:30Z,2024-09-20T09:43Z,DL
2024-09-20T07:45Z,OT,ZRH,2024-09-20T08:40Z,2024-09-20T08:44Z,OT
2024-09-20T07:50Z,OT,VNO,2024-09-20T09:55Z,2024-09-20T10:00Z,OT
2024-09-20T07:50Z,DL,BCN,2024-09-20T09:55Z,2024-09-20T10:04Z,DL
2024-09-20T07:50Z,DL,BSL,2024-09-20T08:40Z,2024-09-20T09:21Z,DL
2024-09-20T07:55Z,DL,NUE,2024-09-20T08:35Z,2024-09-20T08:50Z,DL
2024-09-20T07:55Z,OT,RMO,2024-09-20T10:15Z,2024-09-20T10:21Z,OT
2024-09-20T08:00Z,OT,HAM,2024-09-20T09:05Z,2024-09-20T09:06Z,OT
2024-09-20T08:00Z,DL,IAH,2024-09-20T18:35Z,2024-09-20T18:47Z,DL
2024-09-20T08:00Z,OT,CPH,2024-09-20T09:25Z,2024-09-20T09:27Z,OT
2024-09-20T08:00Z,OT,LHR,2024-09-20T09:40Z,2024-09-20T09:38Z,FE
2024-09-20T08:05Z,DL,AUS,2024-09-20T18:50Z,2024-09-20T18:44Z,FE
2024-09-20T08:05Z,OT,RIX,2024-09-20T10:10Z,2024-09-20T10:13Z,OT
2024-09-20T08:05Z,OT,PRG,2024-09-20T09:05Z,2024-09-20T09:02Z,FE
2024-09-20T08:05Z,OT,SOF,2024-09-20T10:20Z,2024-09-20T10:34Z,OT
2024-09-20T08:05Z,DL,SJJ,2024-09-20T09:50Z,2024-09-20T10:03Z,DL
2024-09-20T08:10Z,DL,IBZ,2024-09-20T10:25Z,2024-09-20T11:23Z,DL
2024-09-20T08:15Z,DL,MUC,2024-09-20T09:10Z,2024-09-20T09:22Z,DL
2024-09-20T08:15Z,OT,NAP,2024-09-20T10:15Z,2024-09-20T10:14Z,FE
2024-09-20T08:15Z,OT,ATL,2024-09-20T18:15Z,2024-09-20T17:37Z,FE
2024-09-20T08:20Z,DL,PMI,2024-09-20T10:25Z,2024-09-20T10:47Z,DL
2024-09-20T08:20Z,DL,RDU,2024-09-20T17:50Z,2024-09-20T19:37Z,DL
2024-09-20T08:20Z,DL,OSL,2024-09-20T10:20Z,2024-09-20T10:40Z,DL
2024-09-20T08:20Z,OT,NTE,2024-09-20T09:55Z,2024-09-20T09:54Z,FE
2024-09-20T08:20Z,OT,VIE,2024-09-20T09:45Z,2024-09-20T09:55Z,OT
2024-09-20T08:25Z,OT,CUN,2024-09-20T19:45Z,2024-09-20T19:32Z,FE
2024-09-20T08:25Z,DL,SFO,2024-09-20T19:40Z,2024-09-20T19:45Z,DL
2024-09-20T08:25Z,DL,CAI,2024-09-20T12:35Z,2024-09-20T12:51Z,DL
2024-09-20T08:25Z,DL,ARN,2024-09-20T10:30Z,2024-09-20T10:54Z,DL
2024-09-20T08:25Z,OT,SVG,2024-09-20T10:15Z,2024-09-20T10:14Z,FE
2024-09-20T08:25Z,OT,DUB,2024-09-20T10:35Z,2024-09-20T10:38Z,OT
2024-09-20T08:25Z,OT,KRK,2024-09-20T10:00Z,2024-09-20T10:07Z,OT
2024-09-20T08:25Z,OT,WAW,2024-09-20T10:10Z,2024-09-20T10:53Z,DL
2024-09-20T08:30Z,DL,IAD,2024-09-20T17:30Z,2024-09-20T17:25Z,FE
2024-09-20T08:30Z,DL,LAX,2024-09-20T20:00Z,2024-09-20T20:10Z,DL
2024-09-20T08:35Z,FE,ADB,2024-09-20T11:45Z,2024-09-20T11:36Z,FE
2024-09-20T08:40Z,DL,STL,2024-09-20T18:30Z,2024-09-20T18:16Z,FE
2024-09-20T08:45Z,OT,PMI,2024-09-20T10:55Z,2024-09-20T11:24Z,DL
2024-09-20T08:45Z,DL,MIA,2024-09-20T18:40Z,2024-09-20T18:33Z,FE
2024-09-20T08:45Z,DL,SEA,2024-09-20T19:15Z,2024-09-20T19:27Z,DL
2024-09-20T08:50Z,OT,LIN,2024-09-20T10:00Z,2024-09-20T10:07Z,OT
2024-09-20T08:55Z,OT,JFK,2024-09-20T17:25Z,2024-09-20T17:07Z,FE
2024-09-20T09:00Z,DL,BCN,2024-09-20T11:05Z,2024-09-20T11:25Z,DL
2024-09-20T09:05Z,OT,GLA,2024-09-20T11:05Z,2024-09-20T11:03Z,FE
2024-09-20T09:05Z,DL,EDI,2024-09-20T11:05Z,2024-09-20T11:06Z,DL
2024-09-20T09:05Z,DL,LCA,2024-09-20T12:50Z,2024-09-20T12:52Z,DL
2024-09-20T09:10Z,DL,BIO,2024-09-20T11:20Z,2024-09-20T11:32Z,DL
2024-09-20T09:10Z,OT,VIE,2024-09-20T10:35Z,2024-09-20T10:38Z,OT
2024-09-20T09:15Z,DL,DTW,2024-09-20T18:15Z,2024-09-20T17:59Z,FE
2024-09-20T09:25Z,DL,FNC,2024-09-20T13:40Z,2024-09-20T14:34Z,DL
2024-09-20T09:25Z,DL,LOS,2024-09-20T15:55Z,2024-09-20T16:18Z,DL
2024-09-20T09:30Z,DL,TPA,2024-09-20T20:00Z,2024-09-20T19:38Z,FE
2024-09-20T09:30Z,OT,BRU,2024-09-20T10:30Z,2024-09-20T10:22Z,FE
2024-09-20T09:35Z,DL,PMI,2024-09-20T11:40Z,2024-09-20T13:18Z,DL
2024-09-20T09:35Z,OT,HRG,2024-09-20T14:10Z,2024-09-20T14:12Z,OT
2024-09-20T09:40Z,OT,SKP,2024-09-20T11:55Z,2024-09-20T11:55Z,OT
2024-09-20T09:40Z,OT,AYT,2024-09-20T13:10Z,2024-09-20T13:14Z,OT
2024-09-20T08:50Z,DL,ORD,2024-09-20T17:55Z,2024-09-20T18:53Z,DL
2024-09-20T09:45Z,DL,KGS,2024-09-20T12:45Z,2024-09-20T13:20Z,DL
2024-09-20T09:45Z,DL,JFK,2024-09-20T18:25Z,2024-09-20T19:23Z,DL
2024-09-20T09:45Z,OT,BER,2024-09-20T10:55Z,2024-09-20T10:50Z,FE
2024-09-20T09:45Z,OT,BHX,2024-09-20T11:20Z,2024-09-20T11:14Z,FE
2024-09-20T09:50Z,OT,PDX,2024-09-20T20:25Z,2024-09-20T20:38Z,OT
2024-09-20T09:50Z,OT,NCE,2024-09-20T11:20Z,2024-09-20T11:26Z,OT
2024-09-20T09:50Z,OT,KRK,2024-09-20T11:25Z,2024-09-20T11:24Z,FE
2024-09-20T10:00Z,OT,TFS,2024-09-20T14:55Z,2024-09-20T14:50Z,FE
2024-09-20T10:00Z,DL,HAM,2024-09-20T11:05Z,2024-09-20T11:14Z,DL
2024-09-20T10:00Z,DL,FCO,2024-09-20T11:50Z,2024-09-20T12:07Z,DL
2024-09-20T10:00Z,OT,LHR,2024-09-20T11:40Z,2024-09-20T11:53Z,OT
2024-09-20T10:00Z,OT,BEY,2024-09-20T13:50Z,2024-09-20T14:05Z,OT
2024-09-20T08:20Z,DL,RDU,2024-09-20T17:50Z,2024-09-20T19:37Z,DL
2024-09-20T09:25Z,DL,FNC,2024-09-20T13:40Z,2024-09-20T14:34Z,DL
2024-09-20T09:35Z,DL,PMI,2024-09-20T11:40Z,2024-09-20T13:18Z,DL
2024-09-20T08:50Z,DL,ORD,2024-09-20T17:55Z,2024-09-20T18:53Z,DL
2024-09-20T09:45Z,DL,KGS,2024-09-20T12:45Z,2024-09-20T13:20Z,DL
2024-09-20T09:45Z,DL,JFK,2024-09-20T18:25Z,2024-09-20T19:23Z,DL
2024-09-20T09:50Z,OT,PDX,2024-09-20T20:25Z,2024-09-20T20:38Z,OT
2024-09-20T10:00Z,OT,TFS,2024-09-20T14:55Z,2024-09-20T14:50Z,FE
2024-09-20T10:00Z,DL,HAM,2024-09-20T11:05Z,2024-09-20T11:14Z,DL
2024-09-20T10:00Z,DL,FCO,2024-09-20T11:50Z,2024-09-20T12:07Z,DL
2024-09-20T10:00Z,OT,LHR,2024-09-20T11:40Z,2024-09-20T11:53Z,OT
2024-09-20T10:00Z,OT,BEY,2024-09-20T13:50Z,2024-09-20T14:05Z,OT
2024-09-20T10:05Z,DL,LPA,2024-09-20T14:40Z,2024-09-20T15:41Z,DL
2024-09-20T10:05Z,DL,BUD,2024-09-20T11:40Z,2024-09-20T11:44Z,DL
2024-09-20T10:10Z,OT,TLS,2024-09-20T11:55Z,2024-09-20T11:52Z,FE
2024-09-20T10:10Z,DL,TIA,2024-09-20T12:15Z,2024-09-20T12:46Z,DL
2024-09-20T10:10Z,OT,LJU,2024-09-20T11:20Z,2024-09-20T11:31Z,OT
2024-09-20T10:10Z,DL,HND,2024-09-20T23:10Z,2024-09-20T23:05Z,FE
2024-09-20T10:15Z,DL,TRN,2024-09-20T11:35Z,2024-09-20T12:03Z,DL
2024-09-20T10:15Z,DL,MUC,2024-09-20T11:10Z,2024-09-20T11:18Z,DL
2024-09-20T10:25Z,DL,HRG,2024-09-20T14:45Z,2024-09-20T15:08Z,DL
2024-09-20T10:25Z,OT,GOT,2024-09-20T12:00Z,2024-09-20T12:01Z,OT
2024-09-20T10:25Z,OT,CDG,2024-09-20T11:40Z,2024-09-20T11:56Z,DL
2024-09-20T10:25Z,DL,FAO,2024-09-20T13:35Z,2024-09-20T13:48Z,DL
2024-09-20T10:25Z,OT,GDN,2024-09-20T11:55Z,2024-09-20T11:59Z,OT
2024-09-20T10:30Z,DL,VRN,2024-09-20T11:50Z,2024-09-20T12:07Z,DL
2024-09-20T10:30Z,DL,FLR,2024-09-20T12:05Z,2024-09-20T13:27Z,DL
2024-09-20T10:30Z,OT,SIN,2024-09-20T22:50Z,2024-09-20T23:08Z,DL
2024-09-20T10:35Z,OT,BLQ,2024-09-20T11:55Z,2024-09-20T12:00Z,OT
2024-09-20T10:35Z,OT,VCE,2024-09-20T11:55Z,2024-09-20T11:49Z,FE
2024-09-20T10:35Z,OT,AMS,2024-09-20T11:50Z,2024-09-20T11:34Z,FE
2024-09-20T10:40Z,OT,GRZ,2024-09-20T12:00Z,2024-09-20T12:12Z,OT
2024-09-20T10:40Z,OT,KTW,2024-09-20T12:10Z,2024-09-20T12:11Z,OT
2024-09-20T10:40Z,OT,MXP,2024-09-20T11:55Z,2024-09-20T12:11Z,DL
2024-09-20T10:40Z,DL,CPH,2024-09-20T12:05Z,2024-09-20T12:36Z,DL
2024-09-20T10:40Z,OT,POZ,2024-09-20T11:55Z,2024-09-20T11:47Z,FE
2024-09-20T10:40Z,OT,ZAG,2024-09-20T12:05Z,2024-09-20T12:10Z,OT
2024-09-20T10:45Z,OT,BER,2024-09-20T11:55Z,2024-09-20T11:54Z,FE
2024-09-20T10:50Z,OT,LUX,2024-09-20T11:35Z,2024-09-20T11:43Z,OT
2024-09-20T10:50Z,OT,BRE,2024-09-20T11:45Z,2024-09-20T11:53Z,OT
2024-09-20T10:50Z,DL,BLL,2024-09-20T12:10Z,2024-09-20T12:44Z,DL
2024-09-20T10:50Z,OT,LYS,2024-09-20T12:05Z,2024-09-20T12:04Z,FE
2024-09-20T10:50Z,OT,BSL,2024-09-20T11:40Z,2024-09-20T11:40Z,OT
2024-09-20T10:50Z,DL,VIE,2024-09-20T12:15Z,2024-09-20T12:22Z,DL
2024-09-20T10:55Z,DL,TRS,2024-09-20T12:15Z,2024-09-20T12:48Z,DL
2024-09-20T10:55Z,OT,GVA,2024-09-20T12:05Z,2024-09-20T12:17Z,OT
2024-09-20T11:00Z,OT,HAM,2024-09-20T12:05Z,2024-09-20T12:08Z,OT
2024-09-20T11:00Z,OT,HAJ,2024-09-20T11:50Z,2024-09-20T11:57Z,OT
2024-09-20T11:00Z,OT,NUE,2024-09-20T11:40Z,2024-09-20T11:44Z,OT
2024-09-20T11:00Z,DL,BLR,2024-09-20T19:50Z,2024-09-20T21:14Z,DL
2024-09-20T11:00Z,DL,BRU,2024-09-20T12:00Z,2024-09-20T12:27Z,DL
2024-09-20T11:00Z,DL,IST,2024-09-20T14:00Z,2024-09-20T14:24Z,DL
2024-09-20T11:00Z,DL,WRO,2024-09-20T12:15Z,2024-09-20T12:37Z,DL
